url	download_complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmH3k4me1StdAlnRep2.REF_chr19.bam	complete
grape.ics.uci.edu/wiki/asterix/about	complete
cml.ics.uci.edu/2014/02/2014_acmfellows	complete
www.ics.uci.edu/projects.html	complete
ngs.ics.uci.edu/tag/personal-health	complete
www.ics.uci.edu/~dvk/pub/SDM05_dvk.html	incomplete
computableplant.ics.uci.edu/people-principle.html	incomplete
www.ics.uci.edu/~kay/courses/h21/hw/lab6.html	complete
www.ics.uci.edu/about/search_dept_in4matx-staff.php	incomplete
vision.ics.uci.edu/papers/FowlkesBCM_PAMI_2004	complete
vision.ics.uci.edu/papers/Sangmin_CVPR_2011	incomplete
cml.ics.uci.edu/2014/09/fall-2014	incomplete
www.ics.uci.edu/community/news/spotlight_sambasivan.php	incomplete
www.ics.uci.edu/~dutt	incomplete
www.ics.uci.edu/community/alumni/stayconnected	incomplete
www.ics.uci.edu/class/6b/index.html	complete
www.ics.uci.edu/class	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhekH3k4me2StdAlnRep3.REF_chr19.bam	incomplete
vision.ics.uci.edu/pocv2012/people.html	complete
www.ics.uci.edu/about/search/search_external.php	incomplete
www.ics.uci.edu/~sternh/courses/logistregr.R	incomplete
www.ics.uci.edu/%7eprojects/partnerships.html	incomplete
www.ics.uci.edu/~jutts/HtWt.txt	complete
www.ics.uci.edu/~kay/courses/h21/hw/hw5.html	incomplete
www.ics.uci.edu/recommendations.html	incomplete
cert.ics.uci.edu/motivation.html	incomplete
www.ics.uci.edu/~amezasor	incomplete
ngs.ics.uci.edu/tag/health	incomplete
cml.ics.uci.edu/2011/09/2011_fellowships	incomplete
www.ics.uci.edu/~fowlkes/software/hmeVis.m	incomplete
www.ics.uci.edu/~yamingy/bayesD_demo2.r	incomplete
www.ics.uci.edu/~dvk/CV/dvk_bio.txt	incomplete
mswe.ics.uci.edu/admissions/cost-and-financial-aid	complete
sdcl.ics.uci.edu/knocap	incomplete
www.ics.uci.edu/~dvk	incomplete
wics.ics.uci.edu	incomplete
computableplant.ics.uci.edu/index-project.html	incomplete
www.ics.uci.edu/~iftekha/publication/can-testedness-be-effectively-measured	complete
www.ics.uci.edu/employ_distinguished.php	complete
www.ics.uci.edu/ugrad/policies/Course_Outside_UCI	incomplete
www.ics.uci.edu/~stasio/winter06/lab_intro.html	incomplete
www.ics.uci.edu/cs141	incomplete
webmail.ics.uci.edu	complete
futurehealth.ics.uci.edu/resources/videos	complete
www.ics.uci.edu/~standish	complete
www.ics.uci.edu/community/news/spotlight_yosiphon.php	incomplete
iasl.ics.uci.edu/people	complete
computableplant.ics.uci.edu/models/Activator/WU-Activator-Update-2010/cells.tsv	complete
www.graphics.ics.uci.edu/gallery.html	incomplete
cml.ics.uci.edu/2009/10/2009_li2009	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/index.php	complete
cbcl.ics.uci.edu/public_data/SREBP1/srebp1_lane7_sequence.txt	incomplete
www.ics.uci.edu/~kay/courses/h21/hw/lab0.html	incomplete
www.ics.uci.edu/about/brenhall	incomplete
vision.ics.uci.edu/pocv2012/program.html	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneGm12878H3k27me3StdAlnRep1.REF_chr19.bam	incomplete
cml.ics.uci.edu/2008/09/2008_speakerseries0809	incomplete
www.ics.uci.edu/about/about_deanmsg.php	incomplete
www.ics.uci.edu/cs167/index.html	complete
www.ics.uci.edu/community/events/openhouse/video_dedication.html	incomplete
www.ics.uci.edu/~yug10	incomplete
sdcl.ics.uci.edu/2018/07/marian-petre-in-collaboration-with-sdcl	complete
www.ics.uci.edu/~lab/printing.php	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld024.htm	incomplete
mailman.ics.uci.edu/mailman/admin/isg-friends	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhlfH4k20me1StdAlnRep2.REF_chr19.bam	complete
cml.ics.uci.edu/subscribe	complete
www.ics.uci.edu/admin.htm	incomplete
mailman.ics.uci.edu/mailman/listinfo/autism	complete
checkmate.ics.uci.edu	incomplete
cml.ics.uci.edu/2014/08/2014_deep	complete
www.ics.uci.edu/ugrad/current/policies/Withdrawal_Readmission.php	complete
www.ics.uci.edu/community/alumni/index.php	complete
computableplant.ics.uci.edu/papers/2002/gallery.html	incomplete
mailman.ics.uci.edu/mailman/admin/asterixresearch	incomplete
www.ics.uci.edu/~hombao	incomplete
www.ics.uci.edu/~sternh	complete
www.ics.uci.edu/employment/employ_faculty.php	complete
vision.ics.uci.edu/papers/KongPF_CVPRW_2016	incomplete
www.ics.uci.edu/~emj/people.html	complete
www.ics.uci.edu/%7elab/labs_specs/software.php	complete
www.ics.uci.edu/~dechter/publications/r33.html	incomplete
radicle.ics.uci.edu/links.html	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab4.html	complete
cml.ics.uci.edu/2014/06/center-member-smyth-to-head-new-data-science-initiative	complete
www.ics.uci.edu/%7Ewscacchi	complete
support.ics.uci.edu/computing/students	complete
www.ics.uci.edu/~redmiles/ics227-SQ04/projects.html	complete
www.ics.uci.edu/SAOSlideshow050616	incomplete
www.ics.uci.edu/Arcadia/Endeavors	incomplete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame	complete
www.ics.uci.edu/~mchan5	complete
www.ics.uci.edu/ugrad/courses/index-course	complete
vision.ics.uci.edu/projects/people	complete
www.ics.uci.edu/computing/network	incomplete
www.ics.uci.edu/ads.html	complete
grape.ics.uci.edu/wiki/asterix/prefs/advanced	complete
grape.ics.uci.edu/wiki/asterix/wiki	incomplete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/stayconnected	complete
www.ics.uci.edu/~dechter/publications/r218a.html	complete
cbcl.ics.uci.edu/public_data/HEADER.html	incomplete
www.ics.uci.edu/~lab/grp_acct.php	complete
cert.ics.uci.edu/news.html	complete
cml.ics.uci.edu/2007/08/2007_studentscomp	incomplete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld025.htm	complete
www.ics.uci.edu/computing/linux/sge.php	complete
www.ics.uci.edu/~dechter/publications/r12a.html	complete
www.ics.uci.edu/~dechter/publications/r208.html	complete
www.ics.uci.edu/research.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k27me3StdAlnRep2.REF_chr19.bam	complete
ngs.ics.uci.edu/tag/health-state	complete
www.ics.uci.edu/grad/index	complete
vision.ics.uci.edu/papers/ChenGFW_ICCV_2011	complete
www.ics.uci.edu/dir/grad/Software/fielding	incomplete
www.ics.uci.edu/community/news/spotlight_kindred.php	incomplete
emj.ics.uci.edu/projects/computational-biology-projects	complete
www.ics.uci.edu/ugrad/Academic_Standing.php	complete
www.ics.uci.edu/~jutts/210	complete
computableplant.ics.uci.edu/bti1036/index.html	incomplete
sdcl.ics.uci.edu/research/calico	incomplete
www.ics.uci.edu/~iftekha/publication/does-the-choice-of-mutation-tool-matter	complete
www.ics.uci.edu/~thornton/inf102	complete
www.ics.uci.edu/~sternh/courses/paragraphdata.R	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/inductees.php	complete
www.ics.uci.edu/pubs/index.html	incomplete
www.ics.uci.edu/%7elab/faculties/index.php	incomplete
honors.ics.uci.edu/program-overview/step-5-completing-the-program	incomplete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/index.php	incomplete
www.ics.uci.edu/~thornton/Lab2	incomplete
www.ics.uci.edu/~wscacchi/New	incomplete
www.ics.uci.edu/~dechter/materials.html	incomplete
www.ics.uci.edu/~thornton/Lab1	complete
www.ics.uci.edu/~thornton/Lab6	complete
www.ics.uci.edu/~dechter/publications/r122.html	incomplete
www.ics.uci.edu/~thornton/Lab4	complete
cml.ics.uci.edu/2018/10/faculty-positions-at-uc-irvine	complete
www.ics.uci.edu/~lab/policies/labguidelines.php	incomplete
www.ics.uci.edu/~dechter/publications/r48a.html	incomplete
www.ics.uci.edu/%7Ethornton/ics33	incomplete
vision.ics.uci.edu/index.html	complete
www.ics.uci.edu/community/hall_of_fame/inductees.php	complete
mhcid.ics.uci.edu/people/mhcid-current-students	complete
www.ics.uci.edu/152	complete
www.ics.uci.edu/%7Ethornton/ics22/Simple	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Ittai-Mann-March2018.php	incomplete
www.ics.uci.edu/employment/employ_research.php	incomplete
www.ics.uci.edu/~smyth/courses/piazza.com/uci/winter2019/cs274a/home	incomplete
www.ics.uci.edu/HolidayCard2017	complete
www.ics.uci.edu/~kay/courses/h21/hw/hw5menus.html	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k4me3StdAlnRep1.REF_chr19.bam	incomplete
www.ics.uci.edu/actnet.html	incomplete
www.ics.uci.edu/~feldman/LEC12.htm	incomplete
www.ics.uci.edu/~kay/courses/i41/hw/hw3.html	complete
www.ics.uci.edu/~thornton/FinalAnswerKey.html	complete
www.ics.uci.edu/ugrad/degrees/degree_cse_electives.php	incomplete
www.ics.uci.edu/~ics143	incomplete
mcs.ics.uci.edu/prospective-students/cost-and-financial-aid	complete
www.ics.uci.edu/~thornton/ics22/FindMe	complete
www.ics.uci.edu/community/news/spotlight_scacchi_distinguished_alumnus_award.php	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneGm12878H3k4me2StdAlnRep2.REF_chr19.bam	incomplete
cml.ics.uci.edu/2014/02/anandkumar-receives-early-career-sloan-research-fellowship	incomplete
sdcl.ics.uci.edu/tag/south-korea	incomplete
www.ics.uci.edu/faculty	incomplete
www.ics.uci.edu/cosmos	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld016.htm	incomplete
www.ics.uci.edu/~kay/courses/h21/hw/index.html	complete
www.ics.uci.edu/community/events/openhouse/school.html	complete
student-council.ics.uci.edu/index.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescH3k27me3StdAlnRep1.REF_chr19.bam	incomplete
www.ics.uci.edu/community/news/spotlight_utts.php	incomplete
www.ics.uci.edu/~dechter/publications/r35.html	incomplete
www.ics.uci.edu/~iftekha/publication/an-exploration-of-code-quality-in-foss-projects	incomplete
www.ics.uci.edu/community/news/spotlight_cammarota.php	incomplete
www.ics.uci.edu/computing/services/printing.php	incomplete
www.ics.uci.edu/alumni/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/index.php	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneGm12878H4k20me1StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/grad/policies/GradPolicies_ComprehensiveExam.php	complete
vision.ics.uci.edu/projects/geometry	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k36me3StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/~akhavans/mySite/Welcome.html	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmtH3k79me2StdAlnRep1.REF_chr19.bam	incomplete
www.ics.uci.edu/deeplearninggeneral.html	incomplete
www.ics.uci.edu/grad/sao	incomplete
www.ics.uci.edu/ugrad/current/degrees/degree_bim.php	complete
www.ics.uci.edu/~lab/labs_specs	incomplete
futurehealth.ics.uci.edu/news-events/uci-events	complete
alumni.ics.uci.edu/2009/03/05/blended-passion	incomplete
www.ics.uci.edu/computing/email/group_email.php	incomplete
www.ics.uci.edu/~redmiles/adp.html	complete
www.ics.uci.edu/~jutts/links.html	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhlfH3k4me2StdAlnRep1.REF_chr19.bam	complete
vision.ics.uci.edu/papers/KongSRF_BMVC_2017	complete
www.ics.uci.edu/~dechter/publications/r90.html	complete
www.ics.uci.edu/~fowlkes/software/hmeEval.m	incomplete
computableplant.ics.uci.edu/models/Activator/activator-single-cell.xml	complete
www.ics.uci.edu/~dechter/publications/r173.html	incomplete
www.ics.uci.edu/~iftekha/publication/applying-mutation-analysis-on-kernel-test-suites-an-experience-report	incomplete
www.ics.uci.edu/community/alumni/mentor	incomplete
www.ics.uci.edu/~ziv/ooad/classes/tsld002.htm	complete
mailman.ics.uci.edu/mailman/private/cert-students	complete
www.ics.uci.edu/ugrad/current/QA_Graduation.php	complete
ngs.ics.uci.edu/category/technical-thoughts/page/2	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescH3k79me2StdAlnRep1.REF_chr19.bam	incomplete
www.ics.uci.edu/community/news/spotlight_golightly.php	incomplete
www.ics.uci.edu/faculty/area/area_compgraphics.php	incomplete
www.ics.uci.edu/Arcadia/Aflex-Ayacc/aflex-ayacc.html	incomplete
www.ics.uci.edu/Wordmarks	complete
www.ics.uci.edu/grad/forms/index	complete
www.ics.uci.edu/~wayne	complete
www.ics.uci.edu/publications.html	incomplete
mse.ics.uci.edu	complete
www.ics.uci.edu/~wscacchi/DAU	incomplete
www.ics.uci.edu/~dechter/publications/r209.html	incomplete
www.ics.uci.edu/~dechter/publications/r240a.html	complete
sdcl.ics.uci.edu/category/news	incomplete
cml.ics.uci.edu/2017/06/singh-talk-oc-acm-chapter	incomplete
www.ics.uci.edu/Arcadia/system_pages/amadeus.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhlfH3k9acStdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/%7eprojects/board.html	complete
www.ics.uci.edu/~kay/courses/i42/hw/hw8.html	incomplete
www.ics.uci.edu/%7elab/lab_schedule/index.php	incomplete
vision.ics.uci.edu/papers/RamananFB_PAMI_2006	complete
www.ics.uci.edu/MH	incomplete
www.ics.uci.edu/projects	incomplete
www.ics.uci.edu/~eward	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmH3k9me3StdAlnRep2.REF_chr19.bam	incomplete
www.ics.uci.edu/%7Ethornton/ProjectGuide/Project4	incomplete
www.ics.uci.edu/ugrad/sao/index.php	complete
www.ics.uci.edu/%7Ethornton/ProjectGuide/Project2	incomplete
www.ics.uci.edu/%7Ethornton/ProjectGuide/Project3	complete
www.ics.uci.edu/%7Ethornton/ProjectGuide/Project0	complete
www.ics.uci.edu/MF	incomplete
ngs.ics.uci.edu/teacher	complete
www.ics.uci.edu/%7Eisaac/private	complete
cradl.ics.uci.edu/welcome-to-cradl-lab	complete
cml.ics.uci.edu/2006/03/2006_smythstern	incomplete
www.ics.uci.edu/~stasio/winter04/outline.html	incomplete
sdcl.ics.uci.edu/research/past-projects/calico	incomplete
www.ics.uci.edu/~smyth/courses/stats5/.DS_Store	complete
www.ics.uci.edu/~dechter/publications/r40.html	incomplete
www.ics.uci.edu/%7Emagda/Courses/ics167/server.c	incomplete
www.ics.uci.edu/about/annualreport/2006-07/donors.php	complete
hobbes.ics.uci.edu/people.shtml	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHepg2H3k4me3StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/%7elab/students/unixfiles.php	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab0.html	complete
www.ics.uci.edu/community/events/openhouse/rfid.php	incomplete
www.ics.uci.edu/~wscacchi/EC	complete
vision.ics.uci.edu/papers/BoF_CVPR_2011	incomplete
grape.ics.uci.edu/wiki/asterix/prefs	complete
cml.ics.uci.edu/2018/09/fall-2018	complete
www.ics.uci.edu/~emj	complete
www.ics.uci.edu/grad/policies/GradPolicies_PreviousMSdegree.php	complete
www.ics.uci.edu/~dechter/publications/r227.html	incomplete
www.ics.uci.edu/~wscacchi/IEE-Proc-Software	complete
www.ics.uci.edu/~kay/college-advice	complete
www.ics.uci.edu/community/news/blog_posts/Emma_Anderson.php	incomplete
www.ics.uci.edu/%7Emagda/networksG.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhekH4k20me1StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/ugrad/current/policies/index.php	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmtH2azStdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/computing/policy/ethics_summary.php	incomplete
www.ics.uci.edu/~dechter/publications/r213.html	incomplete
www.ics.uci.edu/~ziv/ooad/classes/tsld014.htm	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/inductees.php	incomplete
emj.ics.uci.edu/i-htm	complete
www.ics.uci.edu/ugrad/Academic_Honesty.php	complete
mailman.ics.uci.edu/mailman/private/satware	incomplete
cert.ics.uci.edu/partners.html	complete
cradl.ics.uci.edu/wp-login.php	complete
www.ics.uci.edu/grad	complete
computableplant.ics.uci.edu/~guy/downloads/PlenumModels.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/motifmap	complete
graphics.ics.uci.edu/upload/TVCGYan.pd	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescCtcfStdAlnRep2.REF_chr19.bam	incomplete
www.ics.uci.edu/../community/icsjobs/index.php	incomplete
www.ics.uci.edu/~kay/courses/i42/wildride	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHepg2H4k20me1StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/courses/cs145	complete
www.graphics.ics.uci.edu/projects.html	incomplete
hobbes.ics.uci.edu/manual.shtml	complete
www.ics.uci.edu/community/news/spotlight_appjam.php	incomplete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/inductees.php	complete
www.ics.uci.edu/~stasio/winter06/Homeworks/hw3.txt	complete
www.ics.uci.edu/~dechter/publications/r93.html	complete
www.ics.uci.edu/%7Emagda/Courses/ics167/README	complete
www.ics.uci.edu/~sternh/courses/realestate.R	complete
www.ics.uci.edu/ugrad/policies/index.php/Computer_Copyrights.php	incomplete
computableplant.ics.uci.edu/sw/segtrack/index.html	complete
www.ics.uci.edu/%7Emagda/presentations.html	incomplete
www.ics.uci.edu/dir/grad/Software/neno	incomplete
www.ics.uci.edu/~dchudova	complete
www.ics.uci.edu/faculty/area_cryptography.php	incomplete
www.ics.uci.edu/~fowlkes/software/hme	complete
www.ics.uci.edu/~dvk/code/SuperEGO.html	incomplete
www.ics.uci.edu/community/news/spotlight_jain.php	complete
www.ics.uci.edu/ugrad/policies/Academic_Honesty.php	incomplete
www.ics.uci.edu/about/annualreport/2005-06/sao.php	incomplete
www.ics.uci.edu/~dechter/publications/r92a.html	incomplete
satware.ics.uci.edu	incomplete
www.ics.uci.edu/~fowlkes/software/hmeCreateExpert.m	incomplete
alumni.ics.uci.edu/2008/04/16/cruise-control	incomplete
www.ics.uci.edu/about/visit/index	complete
computableplant.ics.uci.edu/papers/2002/links.html	incomplete
mhcid.ics.uci.edu/people/industry-advisory-board	complete
vision.ics.uci.edu/papers/DiazF_CVPR_2017	complete
www.ics.uci.edu/%7Eisaac/CVScherson-April2010	incomplete
asterix.ics.uci.edu//index.html	incomplete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Nguyen_Dang-November2017.php	complete
www.ics.uci.edu/ugrad/degrees	incomplete
www.ics.uci.edu/~dechter/publications/r204.html	complete
www.ics.uci.edu/~perl/publication/diversity_sok	incomplete
www.ics.uci.edu/~zhaoxia	complete
www.ics.uci.edu/ugrad/policies/Computer_RemoteAccess.php	complete
mailman.ics.uci.edu/mailman/listinfo/crick	incomplete
www.ics.uci.edu/WebSoft	complete
www.ics.uci.edu/~wscacchi/VISTA	complete
www.ics.uci.edu/~wscacchi/ProSim-2K	incomplete
www.ics.uci.edu/~projects/dissemination/schoolWorkshop/home.htm	incomplete
vision.ics.uci.edu/papers/VondrickPR_IJCV_2013	complete
www.ics.uci.edu/~mabbaspo	incomplete
www.ics.uci.edu/Arcadia/atUCI.html	complete
www.ics.uci.edu/ugrad/policies/Course_Outside_UCI.php	complete
www.ics.uci.edu/faculty/area_medical.php	complete
www.ics.uci.edu/%7Ethornton/ics22/Schedule.html	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmtH3k9acStdAlnRep1.REF_chr19.bam	incomplete
www.ics.uci.edu/~salsubai	incomplete
www.ics.uci.edu/~dechter/publications/r44a.html	incomplete
www.ics.uci.edu/~stasio/winter06/lab2/input.in	complete
www.ics.uci.edu/%7Ethornton/FinalExamStudyGuide.html	incomplete
www.ics.uci.edu/~skong2/pff.html	complete
www.ics.uci.edu/~dechter/publications/r193.html	incomplete
